session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f11e987f4df830d60a5ed1b,5eaff502f66eb1023c793616,AWAITING REVIEW,2020-07-17 18:10:20.985000,2020-07-17 18:17:52.462000,451.477,19,74,0,100,,3A147E63,South Africa,United Kingdom,Full-Time,White,English,United Kingdom,Male,Yes
5f11e988f5671a0db344f0f6,5d4b51b3a1176c00183f0dcb,AWAITING REVIEW,2020-07-17 18:10:16.558000,2020-07-17 18:12:29.323000,132.765,30,133,1,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5f11e9a0044c9b0dd8c28f43,5ecd952954762d112e95db08,AWAITING REVIEW,2020-07-17 18:10:45.627000,2020-07-17 18:16:23.580000,337.953,51,44,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e9a56350220dec47ce97,5e67ecac600ede0988134de3,AWAITING REVIEW,2020-07-17 18:10:47.550000,2020-07-17 18:15:55.297000,307.747,31,24,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e9ab8f68100d94165081,5c33ef2c7245b50001243b2c,AWAITING REVIEW,2020-07-17 18:10:51.329000,2020-07-17 18:21:05.679000,614.35,46,396,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e9c1902ff50d288f4c87,5e483b6aa68f6b2da92190ee,AWAITING REVIEW,2020-07-17 18:11:21.191000,2020-07-17 18:19:38.165000,496.974,33,27,0,100,,3A147E63,United Kingdom,Spain,DATA EXPIRED,White,DATA EXPIRED,United Kingdom,Male,DATA EXPIRED
5f11e9ca86fcde0cb1907bde,5eff6492814d8101d8ca4bcc,AWAITING REVIEW,2020-07-17 18:11:26.033000,2020-07-17 18:21:22.671000,596.638,49,14,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e9e924fdfb0e1b56a655,5ec3c126840c7222d093ccc1,AWAITING REVIEW,2020-07-17 18:12:00.332000,2020-07-17 18:19:29.701000,449.369,23,31,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e9e9791d170e7b95c7cc,5caaa9a55c57a80018610b38,AWAITING REVIEW,2020-07-17 18:11:55.905000,2020-07-17 18:16:26.553000,270.648,22,168,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e9ec0a46a60c7a4ce730,5f0879b5fc8e5a083c495393,AWAITING REVIEW,2020-07-17 18:12:00.539000,2020-07-17 18:18:30.561000,390.022,18,4,0,100,,3A147E63,South Africa,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e9ed75440c0dad027c1f,5b942e793fe4370001e627e0,AWAITING REVIEW,2020-07-17 18:12:12.736000,2020-07-17 18:17:37.507000,324.771,66,76,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea0539bf410dbabd5b8d,57c21d045b8c510001af59e1,AWAITING REVIEW,2020-07-17 18:12:23.208000,2020-07-17 18:15:13.895000,170.687,37,132,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea1a34b8790cb36f7bea,5e731cb7f23ae1273679466b,AWAITING REVIEW,2020-07-17 18:12:42.036000,2020-07-17 18:16:08.916000,206.88,34,110,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea3b45c7ba0e5eacc244,5ef12a306b854b727ec5cc6e,AWAITING REVIEW,2020-07-17 18:13:19.240000,2020-07-17 18:18:20.936000,301.696,38,23,0,100,,3A147E63,United Kingdom,,Full-Time,White,English,United Kingdom,Male,No
5f11ea3ceb97760ea75c33e3,57d56562a0e8ce00015439c7,AWAITING REVIEW,2020-07-17 18:13:19.198000,2020-07-17 18:16:33.255000,194.057,50,673,2,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11ea5b45c7ba0e09708b80,5c35134324643200010e6d6d,AWAITING REVIEW,2020-07-17 18:13:49.114000,2020-07-17 18:23:31.372000,582.258,71,283,3,99,,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5f11ea644d733b0e0eafee1c,58bd73414cdfd90001778323,AWAITING REVIEW,2020-07-17 18:13:59.061000,2020-07-17 18:17:15.371000,196.31,60,655,4,100,,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5f11ea68654e7b0da508efb2,57f664ee26ce8900013c1d09,AWAITING REVIEW,2020-07-17 18:14:00.928000,2020-07-17 18:18:56.136000,295.208,36,72,1,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea6fd2423e0dac32f3a8,5ed29bf8d811a1094b5caf79,AWAITING REVIEW,2020-07-17 18:14:12.345000,2020-07-17 18:18:03.964000,231.619,55,13,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11ea73399eaf0df07057ea,59e891e20fb3a90001bd998c,AWAITING REVIEW,2020-07-17 18:14:11.621000,2020-07-17 18:19:25.607000,313.986,53,616,3,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
